"leaderboard","rank","address","boost","stakeRatio","nativeBalance","nonNativeBalance"
"boost","2677","0xE6C1...36e5","1","0","4313.65","0"
"boost","2678","0xFb23...C4bC","1","0","4312.26677901594","0"
"boost","2679","0xc254...3c11","1","0","4311.08182055406","0"
"boost","2680","0xFD81...Fc2e","1","0","4308.96947124878","0"
"boost","2681","0xA543...1E71","1","0","4308.21822188578","0"
"boost","2682","0xaD1f...50fd","1","0","4299.93683504276","0"
"boost","2683","0x803a...271e","1","0","4297.55595599","0"
"boost","2684","0xFa3c...636c","1","0","4297.19698972218","0"
"boost","2685","0xCf77...8984","1","0","4294.19474851225","0"
"boost","2686","0x36ca...f1F4","1","0","4293.817953855","0"
"boost","2687","0x647A...41f4","1","0","4293.093726447","0"
"boost","2688","0xe0F9...78a2","1","0","4289.6559141597","0"
"boost","2689","0xd940...61c5","1","0","4285.49420697899","0"
"boost","2690","0x8B18...9D0b","1","0","4285.33496148704","0"
"boost","2691","0x0030...38F2","1","0","4284.9272189405","0"
"boost","2692","0x786a...4172","1","0","4278.8308266783","0"
"boost","2693","0xE1f2...0Cf3","1","0","4273.53578073187","0"
"boost","2694","0xe490...098c","1","0","4273.23511553835","0"
"boost","2695","0xD3E5...fdd5","1","0","4272.76350579402","0"
"boost","2696","0x206d...Cced","1","0","4269.85502339926","0"
"boost","2697","0xeE8c...1fe4","1","0","4266.67315616811","0"
"boost","2698","0x1CDD...0860","1","0","4266.3222349","0"
"boost","2699","0x6Ec9...d585","1","0","4266.27664206806","0"
"boost","2700","0xC616...6aD2","1","0","4265.75497639927","0"
"boost","2701","0xfb07...5DdC","1","0","4264.57399118617","0"
"boost","2702","0xc237...8d84","1","0","4262.5186186","0"
"boost","2703","0xcFba...eEE4","1","0","4262.50004040824","0"
"boost","2704","0x8EB8...6980","1","0","4262.5","0"
"boost","2705","0xcCC6...1Be4","1","0","4262.5","0"
"boost","2706","0xCCEc...B84c","1","0","4262.5","0"
"boost","2707","0x51BB...e3CC","1","0","4262.5","0"
"boost","2708","0xcebB...46Fe","1","0","4262.5","0"
"boost","2709","0x628B...B357","1","0","4262.5","0"
"boost","2710","0xABf4...202a","1","0","4261.156235537","0"
"boost","2711","0x9818...c1e1","1","0","4258.80383183756","0"
"boost","2712","0x66Bc...B9d0","1","0","4258.73447520784","0"
"boost","2713","0x6356...890A","1","0","4257.8398982745","0"
"boost","2714","0x100B...d9EC","1","0","4256.70196732222","0"
"boost","2715","0xC88c...Cf42","1","0","4245.75754380054","0"
"boost","2716","0xE048...8846","1","0","4244.59950834648","0"
"boost","2717","0xc8c2...29e6","1","0","4242.45929092768","0"
"boost","2718","0x0f2C...4D36","1","0","4237.8002788","0"
"boost","2719","0xBFcA...4d24","1","0","4229.20606182614","0"
"boost","2720","0xb584...1A39","1","0","4227.38652158629","0"
"boost","2721","0xEC34...DEA6","1","0","4226.80619434734","0"
"boost","2722","0xecef...9d2E","1","0","4222.33912945881","0"
"boost","2723","0xed12...C229","1","0","4215.87567450863","0"
"boost","2724","0xd93f...e56a","1","0","4215.08872942669","0"
"boost","2725","0x72A9...7F85","1","0","4210.27743446926","0"
"boost","2726","0x17D8...59Eb","1","0","4208.76009870293","0"
"boost","2727","0x8581...1A3e","1","0","4201.25114038626","0"
"boost","2728","0xDa9f...C708","1","0","4201.02828199887","0"
"boost","2729","0x2495...Dd76","1","0","4193.45198218793","0"
"boost","2730","0x23e8...C7d4","1","0","4189.30006319816","0"
"boost","2731","0x0d83...ba0D","1","0","4189.23762119404","0"
"boost","2732","0x40A5...111A","1","0","4188.54700605","0"
"boost","2733","0x8c56...956F","1","0","4186.79464115","0"
"boost","2734","0x2E7f...599F","1","0","4185.25995203893","0"
"boost","2735","0xFf59...A713","1","0","4182.7518918126","0"
"boost","2736","0x43f2...a835","1","0","4180.7230059629","0"
"boost","2737","0xEa50...c2a8","1","0","4179.69318336764","0"
"boost","2738","0xD687...749F","1","0","4176.18442025898","0"
"boost","2739","0x8EbF...1156","1","0","4173.15163861391","0"
"boost","2740","0x7a59...B19f","1","0","4171.46316764086","0"
"boost","2741","0xC5C8...1a3F","1","0","4165.24467105182","0"
"boost","2742","0xF44C...A7A7","1","0","4164.63837041061","0"
"boost","2743","0xfdda...cf62","1","0","4161.38999534969","0"
"boost","2744","0x78A3...89c1","1","0","4161.36338199988","0"
"boost","2745","0x5d10...F487","1","0","4147.30151305616","0"
"boost","2746","0xF231...A166","1","0","4147.01528113351","0"
"boost","2747","0x714A...EA80","1","0","4146.2645915077","0"
"boost","2748","0xE470...3A54","1","0","4144.57010551281","0"
"boost","2749","0x4911...9169","1","0","4140.19612201382","0"
"boost","2750","0x0a33...F784","1","0","4130.3625","0"
"boost","2751","0x7306...7B31","1","0","4129.27394075969","0"
"boost","2752","0x64B1...B5D3","1","0","4128.20888863977","0"
"boost","2753","0xE647...E1dB","1","0","4127.88430009962","0"
"boost","2754","0x0419...5B0a","1","0","4126.94373951687","0"
"boost","2755","0xd2E5...459e","1","0","4118.85440941244","0"
"boost","2756","0x3752...B682","1","0","4115.94473002043","0"
"boost","2757","0x4198...E925","1","0","4111.43395972101","0"
"boost","2758","0x2e1a...953B","1","0","4109.12710687566","0"
"boost","2759","0x30Ae...ac51","1","0","4104.47067624031","0"
"boost","2760","0x3CB6...c32e","1","0","4103.74279555848","0"
"boost","2761","0x0a44...Ccd4","1","0","4101.65831663656","0"
"boost","2762","0xeDEe...D2DC","1","0","4097.38888828291","0"
"boost","2763","0x2e7C...B2C1","1","0","4092","0"
"boost","2764","0x0423...fEf6","1","0","4086.27857602633","0"
"boost","2765","0x0847...8Ea0","1","0","4085.60337446001","0"
"boost","2766","0x2e31...0e67","1","0","4084.71891070304","0"
"boost","2767","0xD989...21c4","1","0","4083.182433999","0"
"boost","2768","0x6675...309C","1","0","4082.12112418274","0"
"boost","2769","0xAa74...b58B","1","0","4080.7454467601","0"
"boost","2770","0x43F0...C932","1","0","4070.71077968756","0"
"boost","2771","0x7053...3a52","1","0","4070.20349333199","0"
"boost","2772","0x04C8...1662","1","0","4069.24332427934","0"
"boost","2773","0x9262...48ad","1","0","4065.37357973639","0"
"boost","2774","0x0cea...a333","1","0","4062.1625","0"
"boost","2775","0xe637...23Ff","1","0","4060.34414213371","0"
"boost","2776","0x9C75...806E","1","0","4056.00189387526","0"
"boost","2777","0xd3b4...c189","1","0","4046.82445058271","0"
"boost","2778","0x92D0...215A","1","0","4043.94712533642","0"
"boost","2779","0x896d...49F7","1","0","4027.13260335985","0"
"boost","2780","0xA27B...8a23","1","0","4026.3982495","0"
"boost","2781","0x61e5...068E","1","0","4024.19312099193","0"
"boost","2782","0x86AB...4536","1","0","4019.88300603737","0"
"boost","2783","0x4570...A61d","1","0","4018.97393169838","0"
"boost","2784","0x7A07...90bB","1","0","4015.5803996","0"
"boost","2785","0xA9b7...D995","1","0","4013.94243515636","0"
"boost","2786","0x1d73...4a55","1","0","4011.74920609477","0"
"boost","2787","0xe2E4...2C5e","1","0","4010.1278870631","0"
"boost","2788","0xDe61...67C4","1","0","4006.82969987606","0"
"boost","2789","0x7373...2908","1","0","4004.74306543004","0"
"boost","2790","0x0682...89B4","1","0","4004.69576613919","0"
"boost","2791","0x567e...0B7b","1","0","4004.32511214464","0"
"boost","2792","0x46D5...FdA8","1","0","4003.35090218212","0"
"boost","2793","0x1069...527f","1","0","4000.14069309425","0"
"boost","2794","0x8F50...fe4B","1","0","3999.84288516913","0"
"boost","2795","0xc910...1131","1","0","3996.64248057936","0"
"boost","2796","0x3F8E...5da0","1","0","3991.5852182097","0"
"boost","2797","0x0C82...31E9","1","0","3989.72488794774","0"
"boost","2798","0xeFF4...faD6","1","0","3979.6000409374","0"
"boost","2799","0x1f89...46F0","1","0","3969.49044138661","0"
"boost","2800","0x00ea...8802","1","0","3964.71559896105","0"
"boost","2801","0x90aa...7457","1","0","3962.04958584958","0"
"boost","2802","0x17eE...875B","1","0","3961.22665338746","0"
"boost","2803","0x3018...f35E","1","0","3955.941","0"
"boost","2804","0x86E5...799E","1","0","3955.8468928771","0"
"boost","2805","0x3565...6916","1","0","3955.53684534481","0"
"boost","2806","0x5996...5786","1","0","3953.4983858047","0"
"boost","2807","0xEADB...716a","1","0","3952.62106929529","0"
"boost","2808","0x7fb5...a5f3","1","0","3948.83972839545","0"
"boost","2809","0xB9BD...0DF3","1","0","3948.31739655682","0"
"boost","2810","0x5f18...8aD6","1","0","3946.27914592972","0"
"boost","2811","0x8D98...4b8f","1","0","3945.4691090895","0"
"boost","2812","0xC53e...9570","1","0","3941.8682220632","0"
"boost","2813","0xC4A0...9132","1","0","3936.44851857922","0"
"boost","2814","0x4942...f5F2","1","0","3929.32286916832","0"
"boost","2815","0xe420...673b","1","0","3928.38809759699","0"
"boost","2816","0xE4C1...A647","1","0","3924.894314","0"
"boost","2817","0x7f6A...639A","1","0","3921.91828357435","0"
"boost","2818","0x4a1E...C818","1","0","3921.5","0"
"boost","2819","0x42DE...e9d3","1","0","3919.21611435111","0"
"boost","2820","0x58f1...110a","1","0","3918.20339473617","0"
"boost","2821","0xb9B2...f5Dc","1","0","3915.45500844822","0"
"boost","2822","0x6Cfa...47bc","1","0","3914.04204285597","0"
"boost","2823","0xeF62...A397","1","0","3913.19347089685","0"
"boost","2824","0x44Bc...d6b2","1","0","3912.38505424058","0"
"boost","2825","0xd26a...45B9","1","0","3911.12729253714","0"
"boost","2826","0x4ab4...4473","1","0","3909.91746286153","0"
"boost","2827","0x3795...3999","1","0","3909.06911578902","0"
"boost","2828","0x036d...ea50","1","0","3906.77158954138","0"
"boost","2829","0x541c...9eDB","1","0","3899.53222675669","0"
"boost","2830","0xf8d7...41E2","1","0","3882.74116185926","0"
"boost","2831","0xebDc...BeC2","1","0","3878.51119716169","0"
"boost","2832","0x563d...3B8f","1","0","3877.60769592","0"
"boost","2833","0x800E...Ed37","1","0","3875.17596569261","0"
"boost","2834","0x21e2...5483","1","0","3874.84987272907","0"
"boost","2835","0xbf18...87DD","1","0","3870.43298704149","0"
"boost","2836","0xef7F...fC98","1","0","3868.49626859582","0"
"boost","2837","0xF42A...85f1","1","0","3861.6971248295","0"
"boost","2838","0x0349...e9b6","1","0","3859.81314036236","0"
"boost","2839","0x3863...89E2","1","0","3858.37151973943","0"
"boost","2840","0x1A9D...0BDA","1","0","3855.14751341044","0"
"boost","2841","0x09Ef...17AA","1","0","3854.65928244639","0"
"boost","2842","0xdD71...da99","1","0","3853.86114282927","0"
"boost","2843","0x6422...e705","1","0","3849.96455265437","0"
"boost","2844","0x1C7B...e531","1","0","3849.45010948451","0"
"boost","2845","0x6aD0...0661","1","0","3848.51283093367","0"
"boost","2846","0x7361...6e43","1","0","3847.8966845","0"
"boost","2847","0xdd70...6F28","1","0","3846.43596598404","0"
"boost","2848","0x4905...8161","1","0","3841.37613424594","0"
"boost","2849","0x8CCb...c9F5","1","0","3840.67879332652","0"
"boost","2850","0xf752...C082","1","0","3837.73622477769","0"
"boost","2851","0xC261...15bD","1","0","3837.50353041877","0"
"boost","2852","0x960c...E50d","1","0","3837.49761481444","0"
"boost","2853","0x265b...356C","1","0","3834.9038421406","0"
"boost","2854","0x43b3...B9B0","1","0","3834.87449982909","0"
"boost","2855","0xe858...c1b5","1","0","3825.07327467943","0"
"boost","2856","0x0796...BCB4","1","0","3822.575093194","0"
"boost","2857","0xFf7B...9Fda","1","0","3822.40221216827","0"
"boost","2858","0x37ED...6023","1","0","3821.1816944113","0"
"boost","2859","0x1F43...6294","1","0","3819.0265500684","0"
"boost","2860","0x6624...80aA","1","0","3810.94180738031","0"
"boost","2861","0xA5E0...904d","1","0","3807.64949395859","0"
"boost","2862","0xA101...58B8","1","0","3793.58547570935","0"
"boost","2863","0x1f96...0b4c","1","0","3793.16906471065","0"
"boost","2864","0x4003...72Ce","1","0","3789.31063665669","0"
"boost","2865","0x351d...111b","1","0","3783.57098578672","0"
"boost","2866","0x1eC7...6419","1","0","3781.79697498189","0"
"boost","2867","0xb7b5...05c4","1","0","3777.4616","0"
"boost","2868","0x65b7...Bdc7","1","0","3777.44896116276","0"
"boost","2869","0xF313...e313","1","0","3775.81539502095","0"
"boost","2870","0x10B1...aa20","1","0","3775.54812294668","0"
"boost","2871","0xd0D6...0272","1","0","3771.66410790421","0"
"boost","2872","0x0286...cA1A","1","0","3769.373421","0"
"boost","2873","0x3513...A280","1","0","3766.47342082434","0"
"boost","2874","0xA99C...81Eb","1","0","3764.93848885698","0"
"boost","2875","0x6688...363B","1","0","3764.76993434949","0"
"boost","2876","0x5101...0a00","1","0","3753.21416073095","0"
"boost","2877","0x78bb...b52A","1","0","3751","0"
"boost","2878","0xD990...2B0d","1","0","3750.11655862001","0"
"boost","2879","0xA5fa...ec99","1","0","3737.19663593436","0"
"boost","2880","0xB331...BBe4","1","0","3730.92327577352","0"
"boost","2881","0x72dE...811D","1","0","3728.86231794764","0"
"boost","2882","0x6c36...1672","1","0","3728.7224018","0"
"boost","2883","0xBBd6...118a","1","0","3724.91168992912","0"
"boost","2884","0xd061...2bC1","1","0","3721.60219117325","0"
"boost","2885","0x620D...aE7A","1","0","3718.0935","0"
"boost","2886","0xebE4...d833","1","0","3716.3885","0"
"boost","2887","0xcDdD...1100","1","0","3714.0015","0"
"boost","2888","0x254d...7D0a","1","0","3713.7778560445","0"
"boost","2889","0x76c2...0b56","1","0","3713.67755","0"
"boost","2890","0x474E...2dF2","1","0","3706.45993184054","0"
"boost","2891","0xfa7F...6aBB","1","0","3706.24201684257","0"
"boost","2892","0x8F88...919a","1","0","3705.29041913735","0"
"boost","2893","0x2d21...d536","1","0","3701.73837141236","0"
"boost","2894","0x417B...bdDB","1","0","3700.3971774766","0"
"boost","2895","0x6605...d473","1","0","3694.3425531096","0"
"boost","2896","0xDd3e...444d","1","0","3688.48582854837","0"
"boost","2897","0xA14A...3FE9","1","0","3685.20405","0"
"boost","2898","0xa83c...acDB","1","0","3682.5271818501","0"
"boost","2899","0x2bd4...4e95","1","0","3682.12524076858","0"
"boost","2900","0xf30a...ABd4","1","0","3677.33175401291","0"
"boost","2901","0x6efF...000D","1","0","3677.13317840192","0"
"boost","2902","0xa9ED...Ba16","1","0","3676.29607538916","0"
"boost","2903","0x2654...9e5d","1","0","3670.88289416829","0"
"boost","2904","0x7e2a...5398","1","0","3669.43371229298","0"
"boost","2905","0x23F1...12d3","1","0","3665.9057499654","0"
"boost","2906","0x1989...D3fB","1","0","3661.26578681992","0"
"boost","2907","0x6C0F...C93F","1","0","3660.49473545321","0"
"boost","2908","0x05e1...b813","1","0","3656.00420186661","0"
"boost","2909","0x659E...F8D1","1","0","3651.0291664","0"
"boost","2910","0xB4E4...A815","1","0","3650.51185776572","0"
"boost","2911","0xf944...8C5C","1","0","3649.63797519705","0"
"boost","2912","0x0C3C...03Ac","1","0","3648.71996935684","0"
"boost","2913","0xfa7C...d57B","1","0","3648.6235045472","0"
"boost","2914","0xD9a6...FCCB","1","0","3647.88309922143","0"
"boost","2915","0xdbBb...0bE4","1","0","3644.45055342987","0"
"boost","2916","0x5A09...8146","1","0","3633.19374822114","0"
"boost","2917","0x2c6a...0fde","1","0","3627.83767153674","0"
"boost","2918","0x7770...8aAE","1","0","3622.13439869958","0"
"boost","2919","0xdb9A...5A6c","1","0","3621.75153425868","0"
"boost","2920","0xffAA...74ac","1","0","3619.9647272507","0"
"boost","2921","0xD35d...7240","1","0","3615.10791576097","0"
"boost","2922","0x62A3...2b84","1","0","3614.51434008537","0"
"boost","2923","0x4765...D072","1","0","3609.31118831327","0"
"boost","2924","0xb1dA...B7A5","1","0","3608.62391603911","0"
"boost","2925","0x3187...96cf","1","0","3607.65218912257","0"
"boost","2926","0x517e...8897","1","0","3596.73704526904","0"
"boost","2927","0xF60F...B6fF","1","0","3596.7277126","0"
"boost","2928","0xD6a7...Cb0B","1","0","3594.474832674","0"
"boost","2929","0x7fDE...A748","1","0","3593.81172262386","0"
"boost","2930","0x431b...5e1e","1","0","3591.3504629129","0"
"boost","2931","0x6285...AB2d","1","0","3589.95689866775","0"
"boost","2932","0xbC3C...b3ea","1","0","3589.41709889237","0"
"boost","2933","0x9492...Cac4","1","0","3586.92802694697","0"
"boost","2934","0xA094...91b0","1","0","3586.28091736673","0"
"boost","2935","0x3b0c...66b7","1","0","3580.50002795168","0"
"boost","2936","0x2938...7563","1","0","3578.10096163118","0"
"boost","2937","0xb932...d875","1","0","3575.85222322831","0"
"boost","2938","0x2b28...5477","1","0","3573.70495068808","0"
"boost","2939","0xec48...348E","1","0","3571.32592470403","0"
"boost","2940","0xf0Fe...2375","1","0","3566.85158068934","0"
"boost","2941","0xbb92...36F6","1","0","3566.54495732397","0"
"boost","2942","0x0e09...20a8","1","0","3564.80191972421","0"
"boost","2943","0x1d36...450F","1","0","3564.28670336855","0"
"boost","2944","0x0782...4D07","1","0","3557.16810504189","0"
"boost","2945","0x775e...30a8","1","0","3554.96824658772","0"
"boost","2946","0x6C43...333b","1","0","3551.87305","0"
"boost","2947","0x57a0...8bFc","1","0","3551.7345374949","0"
"boost","2948","0x6743...1f05","1","0","3550.3715606472","0"
"boost","2949","0x5834...Ff8c","1","0","3547.59442556301","0"
"boost","2950","0xED81...1Cbf","1","0","3544.55044627313","0"
"boost","2951","0x4D8f...3B05","1","0","3544.14646835024","0"
"boost","2952","0xcf8d...b117","1","0","3543.55121741798","0"
"boost","2953","0x4217...1D35","1","0","3539.355281","0"
"boost","2954","0x147d...5e3b","1","0","3538.86022918327","0"
"boost","2955","0xd469...2228","1","0","3534.51572924549","0"
"boost","2956","0xA029...1e65","1","0","3528.96352420252","0"
"boost","2957","0x00D7...5461","1","0","3524.673428474","0"
"boost","2958","0xbCE3...C8c3","1","0","3523.59509971969","0"
"boost","2959","0x5A20...5001","1","0","3522.97091540497","0"
"boost","2960","0x8565...13Aa","1","0","3520.15016112283","0"
"boost","2961","0xa1Ff...8ceA","1","0","3518.2353799189","0"
"boost","2962","0x9c73...bDaC","1","0","3516.16177312535","0"
"boost","2963","0xd004...4903","1","0","3512.86533991631","0"
"boost","2964","0xc7DB...63CF","1","0","3511.95953516301","0"
"boost","2965","0x5cbA...37d5","1","0","3511.18360250578","0"
"boost","2966","0xAd15...34DC","1","0","3505.52711651973","0"
"boost","2967","0x6FF4...e5D4","1","0","3505.04266358654","0"
"boost","2968","0x3e5E...01B3","1","0","3504.75955560298","0"
"boost","2969","0x6F73...D28A","1","0","3498.67327694717","0"
"boost","2970","0x941f...0F9A","1","0","3480.40934569492","0"
"boost","2971","0x2aE1...86D6","1","0","3479.59680459995","0"
"boost","2972","0x5806...C790","1","0","3474.15626217377","0"
"boost","2973","0x0699...825d","1","0","3473.14482161086","0"
"boost","2974","0xddB3...DFF4","1","0","3470.46717649719","0"
"boost","2975","0xcF5C...4164","1","0","3469.97582546547","0"
"boost","2976","0x7E08...2306","1","0","3468.4819214955","0"
"boost","2977","0x154d...cAe2","1","0","3464.52477482148","0"
"boost","2978","0x23DC...b1d5","1","0","3464.18481665827","0"
"boost","2979","0x88a7...5829","1","0","3459.83675907153","0"
"boost","2980","0x0947...c2b8","1","0","3455.0664386573","0"
"boost","2981","0xfaC5...90bf","1","0","3454.26144312046","0"
"boost","2982","0x6ee1...ED04","1","0","3453.61579144729","0"
"boost","2983","0x1561...4f02","1","0","3453.20347810155","0"
"boost","2984","0x4f92...D74C","1","0","3452.11511691691","0"
"boost","2985","0xF16A...AfA6","1","0","3450.30448346165","0"
"boost","2986","0x5549...8012","1","0","3450.13893583125","0"
"boost","2987","0x2013...4d40","1","0","3448.35336514915","0"
"boost","2988","0x651A...3d51","1","0","3446.59183204024","0"
"boost","2989","0x853d...8818","1","0","3445.10173954109","0"
"boost","2990","0x2333...2a67","1","0","3442.73406719371","0"
"boost","2991","0x63BB...79d4","1","0","3442.22169297276","0"
"boost","2992","0xC7DA...76B7","1","0","3442.01411619726","0"
"boost","2993","0x3b8b...6131","1","0","3440.4455226075","0"
"boost","2994","0x63cB...fd7a","1","0","3439.8651986845","0"
"boost","2995","0xaAaC...C512","1","0","3437.98405898752","0"
"boost","2996","0xECB1...495F","1","0","3437.73825411645","0"
"boost","2997","0xE7C3...F0Cc","1","0","3437.60707684871","0"
"boost","2998","0x2c49...F591","1","0","3437.19032741234","0"
"boost","2999","0x9749...258B","1","0","3435.83046015","0"
"boost","3000","0x0dD5...5EE1","1","0","3434.31321235886","0"
"boost","3001","0x88C6...06F2","1","0","3433.91678745002","0"
"boost","3002","0xc345...9833","1","0","3433.25123845511","0"
"boost","3003","0xDA90...EeCC","1","0","3427.87325925","0"
"boost","3004","0x13f0...966a","1","0","3424.79898113316","0"
"boost","3005","0xDEDB...0719","1","0","3422.8627602346","0"
"boost","3006","0x1dF4...d706","1","0","3421.82618752937","0"
"boost","3007","0x5637...f54B","1","0","3419.3319503094","0"
"boost","3008","0x3911...A6B8","1","0","3418.3545","0"
"boost","3009","0x20C6...43d5","1","0","3416.80043285839","0"
"boost","3010","0x0feB...0691","1","0","3415.60648400224","0"
"boost","3011","0xF864...c94a","1","0","3414.95388321326","0"
"boost","3012","0x015f...9079","1","0","3413.90343248114","0"
"boost","3013","0x807e...461d","1","0","3412.91120793396","0"
"boost","3014","0xD4E2...AE3a","1","0","3412.840894529","0"
"boost","3015","0x3fc7...07D4","1","0","3412.32658261637","0"
"boost","3016","0xf69b...90d9","1","0","3411.09111420226","0"
"boost","3017","0x4D2a...Fba5","1","0","3411.06989884774","0"
"boost","3018","0x7829...c9D2","1","0","3410.15861197656","0"
"boost","3019","0xA12C...133D","1","0","3410.0279522885","0"
"boost","3020","0x7116...F520","1","0","3410","0"
"boost","3021","0x1907...3a0d","1","0","3410","0"
"boost","3022","0x7159...CcB9","1","0","3410","0"
"boost","3023","0xe3CF...4fDc","1","0","3410","0"
"boost","3024","0xFd0F...5f4b","1","0","3410","0"
"boost","3025","0x9847...F381","1","0","3410","0"
"boost","3026","0x598f...4349","1","0","3410","0"
"boost","3027","0x84AC...9871","1","0","3410","0"
"boost","3028","0x2Baa...9cB7","1","0","3410","0"
"boost","3029","0x3ae1...C43e","1","0","3410","0"
"boost","3030","0x1815...ef55","1","0","3409.65508416852","0"
"boost","3031","0xf1B4...ee68","1","0","3408.295","0"
"boost","3032","0x3C51...09c5","1","0","3406.60441126739","0"
"boost","3033","0xC1F1...A303","1","0","3404.6440494","0"
"boost","3034","0x32a4...3c9F","1","0","3396.8690317585","0"
"boost","3035","0x649e...65A3","1","0","3396.46885425506","0"
"boost","3036","0xc3D8...4Db1","1","0","3390.08334862585","0"
"boost","3037","0xc6E4...6c06","1","0","3388.80541641346","0"
"boost","3038","0x09f5...7A32","1","0","3384.766","0"
"boost","3039","0x023e...80BB","1","0","3382.38820832633","0"
"boost","3040","0x7F8e...4C3f","1","0","3382.2767","0"
"boost","3041","0x69C4...33a7","1","0","3380.8445","0"
"boost","3042","0x1d44...7A4d","1","0","3377.064515","0"
"boost","3043","0x9Ab7...8c23","1","0","3369.91847454102","0"
"boost","3044","0x60BC...2d39","1","0","3368.32359663268","0"
"boost","3045","0x3fB4...3052","1","0","3367.09492260903","0"
"boost","3046","0x339c...2500","1","0","3365.52331475813","0"
"boost","3047","0xe968...399c","1","0","3363.96308910026","0"
"boost","3048","0xE779...8604","1","0","3361.03101779945","0"
"boost","3049","0xdb76...16e4","1","0","3347.94452361004","0"
"boost","3050","0x7Bb4...f99f","1","0","3346.63774497245","0"
"boost","3051","0x8baE...91Dc","1","0","3345.4383649836","0"
"boost","3052","0x32C4...5b9A","1","0","3344.19501217313","0"
"boost","3053","0xFE80...9138","1","0","3340.95783376681","0"
"boost","3054","0xF44B...73c4","1","0","3339.9545044016","0"
"boost","3055","0x06e0...90BC","1","0","3337.05222627623","0"
"boost","3056","0x15d5...592b","1","0","3335.9170094473","0"
"boost","3057","0xF1cA...f096","1","0","3331.5630803597","0"
"boost","3058","0x36Ae...e1A5","1","0","3330.93849247902","0"
"boost","3059","0xCED6...075b","1","0","3330.253639504","0"
"boost","3060","0xF565...c2dD","1","0","3327.70940106389","0"
"boost","3061","0x8740...B389","1","0","3327.42114931294","0"
"boost","3062","0x2D52...3Def","1","0","3322.00856428177","0"
"boost","3063","0x3382...450c","1","0","3317.28586441524","0"
"boost","3064","0xbCD2...3CdA","1","0","3314.47006818723","0"
"boost","3065","0x3257...205a","1","0","3314.08771063521","0"
"boost","3066","0xb365...CF8A","1","0","3311.9284","0"
"boost","3067","0x05EA...7434","1","0","3304.20475","0"
"boost","3068","0x2540...1F96","1","0","3303.34644571336","0"
"boost","3069","0xd770...dF22","1","0","3302.21641992","0"
"boost","3070","0x23b4...fE4A","1","0","3300.49334631038","0"
"boost","3071","0xAa02...2AF1","1","0","3298.19808351289","0"
"boost","3072","0xCFC6...104E","1","0","3293.3014455","0"
"boost","3073","0xb647...F102","1","0","3292.98727499102","0"
"boost","3074","0x0ebA...6734","1","0","3289.93490679314","0"
"boost","3075","0xe221...4A85","1","0","3287.34211012844","0"
"boost","3076","0x9954...BA7D","1","0","3284.29098761745","0"
"boost","3077","0xd959...755F","1","0","3284.0448554045","0"
"boost","3078","0xCFF7...e98a","1","0","3282.04887928932","0"
"boost","3079","0x6617...D997","1","0","3282.02380477379","0"
"boost","3080","0x1dcF...9591","1","0","3279.26118232425","0"
"boost","3081","0xcF8B...2ae2","1","0","3275.9302235","0"
"boost","3082","0xd05f...875C","1","0","3275.74317409452","0"
"boost","3083","0x6756...0a94","1","0","3275.53447595","0"
"boost","3084","0x150c...cD67","1","0","3273.38909404642","0"
"boost","3085","0x109b...51A7","1","0","3270.34596920439","0"
"boost","3086","0x542b...79a3","1","0","3264.63524720029","0"
"boost","3087","0xe446...82F5","1","0","3262.18043529088","0"
"boost","3088","0x84dc...D97f","1","0","3260.78808676691","0"
"boost","3089","0xD6f4...f4c9","1","0","3260.39290283635","0"
"boost","3090","0x1f17...2b9F","1","0","3259.05717288682","0"
"boost","3091","0xF41B...c307","1","0","3258.60670985066","0"
"boost","3092","0x35c1...Ca17","1","0","3247.52362339025","0"
"boost","3093","0xA597...B3De","1","0","3247.34434039246","0"
"boost","3094","0x16D9...0985","1","0","3239.68535378208","0"
"boost","3095","0x1053...9ed7","1","0","3239.05735316357","0"
"boost","3096","0xd907...c3b9","1","0","3232.89777326409","0"
"boost","3097","0x1Fc6...B3D9","1","0","3229.94271263928","0"
"boost","3098","0x8209...1077","1","0","3229.66346458642","0"
"boost","3099","0x03d4...47e5","1","0","3220.05119666355","0"
"boost","3100","0xF4aD...49fD","1","0","3218.9056566784","0"
"boost","3101","0x746e...2B1D","1","0","3217.33007439557","0"
"boost","3102","0xF84F...cC54","1","0","3215.9732165","0"
"boost","3103","0x35E3...b06C","1","0","3212.1986875","0"
"boost","3104","0x69E0...D6bd","1","0","3210.67319161915","0"
"boost","3105","0x8f30...c44B","1","0","3208.15948554821","0"
"boost","3106","0x88b3...7F0f","1","0","3208.0095025","0"
"boost","3107","0x2a06...7806","1","0","3207.64369386023","0"
"boost","3108","0x9EF9...4d23","1","0","3202.10541145","0"
"boost","3109","0x82a9...a178","1","0","3197.1871888774","0"
"boost","3110","0x0494...Ef1B","1","0","3197.13885465819","0"
"boost","3111","0x4DE2...4957","1","0","3192.93992724994","0"
"boost","3112","0x0026...4e54","1","0","3188.30544835795","0"
"boost","3113","0x860d...384A","1","0","3176.45388439469","0"
"boost","3114","0x8c1D...4f32","1","0","3176.40136176796","0"
"boost","3115","0xDA7c...D0Eb","1","0","3173.41263541869","0"
"boost","3116","0x97e2...f316","1","0","3170.46342841597","0"
"boost","3117","0x6E57...4587","1","0","3168.20771795928","0"
"boost","3118","0x2C79...376b","1","0","3160.61901541125","0"
